enrollee_id,target
21171,0.01
13880,0.23
10457,0.14
6455,0.16
27070,0.06
27700,0.01
16298,0.21
2501,0.04
30698,0.63
30599,0.03
6554,0.59
29514,0.21
26731,0.05
10763,0.12
4833,0.17
21336,0.09
17054,0.16
4680,0.11
27638,0.11
26514,0.18
25161,0.11
9316,0.09
14833,0.21
3989,0.09
2568,0.11
29051,0.09
21304,0.1
18547,0.73
9842,0.03
32143,0.1
30438,0.0
8746,0.13
20182,0.18
5682,0.13
8690,0.03
17567,0.13
6033,0.19
10070,0.05
10181,0.11
12841,0.22
327,0.16
11724,0.05
31331,0.13
28944,0.49
22560,0.11
28986,0.04
14645,0.45
5518,0.05
17417,0.13
13285,0.38
22516,0.46
27730,0.15
29854,0.04499999999999999
32067,0.5
6860,0.55
31396,0.03
17695,0.11
15669,0.49
10956,0.12
14479,0.03
6954,0.13
30515,0.09
6606,0.04
6387,0.12
9035,0.48
30500,0.11
30585,0.12
18211,0.14
15765,0.16
13311,0.36
31246,0.1
24147,0.17
4887,0.0
343,0.18
20232,0.26
13441,0.13
26153,0.16
5201,0.12
11385,0.24
19512,0.17
7450,0.03
15516,0.0
32614,0.22
32507,0.14
3242,0.11
10280,0.14
3235,0.1
19669,0.25
2078,0.1
9669,0.12
9400,0.52
11172,0.05
14617,0.06
13589,0.53
27553,0.04
12764,0.04
11376,0.04
13033,0.03
8757,0.06
26584,0.11
12392,0.05
7302,0.19
1841,0.62
4195,0.15
15292,0.09
26253,0.09
30017,0.13
7806,0.56
19599,0.12
49,0.14
10461,0.03
27527,0.01
31166,0.56
23798,0.08
22442,0.43
11578,0.49
14842,0.15
11117,0.09
4306,0.07
6195,0.11
7858,0.11
11751,0.1
28830,0.57
26360,0.11
4992,0.11
1800,0.64
26262,0.2
29662,0.02
26882,0.23
21605,0.55
23092,0.41
32482,0.02
32869,0.09
23750,0.06
5180,0.6
19691,0.13
30649,0.12
14548,0.21
5305,0.08
25621,0.08
15308,0.12
7990,0.09
25649,0.22
30533,0.19
16269,0.02
19007,0.08
13798,0.28
21509,0.51
26086,0.07
5131,0.06
33126,0.08916666666666666
12797,0.14
26823,0.07
32900,0.57
23588,0.19
11177,0.23
6156,0.1
18999,0.17
8693,0.05
15167,0.02
11020,0.08
5954,0.02
5768,0.03
15379,0.1
28681,0.29
16494,0.05
33079,0.17
2359,0.07
24330,0.61
13676,0.16
20902,0.15
16826,0.16
11243,0.06
18944,0.03
14542,0.08
18131,0.19
24829,0.2
24957,0.29
12607,0.23
18924,0.09
28866,0.1
1943,0.59
10593,0.14
6111,0.08
9587,0.1
11653,0.04
13694,0.02
15603,0.13
21289,0.69
1077,0.03
18051,0.08
18994,0.4
2181,0.04
26173,0.17
29747,0.16
28066,0.06
19262,0.14
3029,0.04
9981,0.14
21646,0.23
27666,0.09
20934,0.3
31164,0.47
12513,0.05
4029,0.07
15012,0.4
13723,0.25
31503,0.05
2348,0.2
23659,0.53
22259,0.06
25035,0.21
30973,0.01
27357,0.31
9259,0.1
14882,0.09
6994,0.18
30349,0.16
7412,0.19
16693,0.25
30074,0.18
10853,0.06
8088,0.22
12337,0.34
33318,0.05
30091,0.01
16741,0.19
21973,0.05
28788,0.19
29787,0.13
8173,0.38
16059,0.08
896,0.24
1521,0.08
24328,0.07
2779,0.1
32651,0.13
32290,0.24
1353,0.22
29677,0.08
26193,0.66
10000,0.15
9713,0.01
33147,0.19
7048,0.14
8770,0.17
26267,0.06
32823,0.61
24835,0.17
11873,0.12
27012,0.12
9440,0.17
811,0.05
31783,0.65
25455,0.13
2958,0.05
9780,0.6
23967,0.02
29631,0.05
5074,0.16
7285,0.11
16754,0.02
11069,0.76
2563,0.17
19492,0.59
2572,0.08
133,0.12
15743,0.02
18828,0.08
11387,0.09
24278,0.53
21997,0.05
30927,0.15
26857,0.03
26725,0.06
16006,0.28
28410,0.07
674,0.07
22735,0.38
352,0.05
15181,0.09
25473,0.17
11288,0.12
1719,0.07
31474,0.21
16634,0.09
16849,0.0425
9553,0.34
16956,0.18
18498,0.81
11812,0.12
29083,0.18
29425,0.2
13109,0.3
912,0.19
11160,0.05
6228,0.42
16814,0.25
8165,0.15
15017,0.18
1602,0.23
2806,0.1
3952,0.09
32195,0.08
19421,0.33
29035,0.17
18458,0.1
29842,0.19
29699,0.15
30880,0.67
15921,0.01
11911,0.1
18514,0.38
2357,0.05
2647,0.03
9337,0.33
27678,0.06
17941,0.71
32497,0.06
22169,0.06
28033,0.25
5450,0.15
20583,0.5
18233,0.05
26618,0.61
12297,0.11
1734,0.61
19627,0.08
14572,0.58
2305,0.6
22130,0.11
31943,0.07
473,0.1
28003,0.23
15084,0.08
11224,0.16
1071,0.36
4800,0.45
3178,0.09
31980,0.05
27662,0.09
3966,0.29
4621,0.5
789,0.04
8386,0.16
20908,0.27
2697,0.02
1161,0.28
6194,0.13
574,0.17
20599,0.41
20519,0.09
17783,0.19
2061,0.01
13912,0.06
11909,0.09
27978,0.06
13035,0.03
31800,0.13
14918,0.05
24447,0.01
5749,0.7
19401,0.56
2190,0.03
24449,0.66
20620,0.0
15241,0.13
23859,0.11
33302,0.28
32439,0.09
22702,0.28
24487,0.06
31038,0.04
20441,0.09
18659,0.69
31675,0.56
27798,0.0
3653,0.13
24578,0.2
754,0.45
9729,0.02
29130,0.19
4529,0.69
3370,0.08
29042,0.07
16392,0.03
17406,0.04
27546,0.11
11690,0.01
24222,0.22
10386,0.07
8692,0.03
6669,0.0
18600,0.68
24321,0.08
29477,0.01
24066,0.58
30324,0.05
2168,0.26
19488,0.04
10755,0.56
9406,0.07
30937,0.24
15236,0.01
30608,0.25
12272,0.11
21184,0.03
14672,0.07
22681,0.05
8662,0.14
12763,0.2
18860,0.08
25184,0.28
22871,0.27
5963,0.03
26049,0.64
5914,0.15
33124,0.06
13267,0.04
26074,0.06
7992,0.17
23851,0.12
6065,0.05
29448,0.14
26947,0.07
32559,0.21
27577,0.04
5207,0.57
31082,0.2
7816,0.08
8478,0.05
20626,0.06
23257,0.12
31116,0.53
15714,0.07
14604,0.46
20729,0.13
12579,0.16
22530,0.82
5991,0.18
19619,0.14
31220,0.18
32572,0.09
27251,0.04
12844,0.08
29121,0.05
10580,0.18
31789,0.12
12166,0.13
10947,0.19
22739,0.15
26765,0.14
5327,0.02
1580,0.33
10465,0.19
25558,0.34
1761,0.04
13795,0.02
10118,0.13
15932,0.0
689,0.285
18729,0.22
28935,0.87
26737,0.05
32712,0.05
6807,0.1
32340,0.1
29675,0.62
1660,0.04
12419,0.25
12818,0.24
9226,0.76
6266,0.04
4376,0.42
18042,0.07
5701,0.12
25069,0.32
1908,0.64
26986,0.2
21226,0.1
28214,0.09
17519,0.23
7054,0.1
29616,0.53
11611,0.06
7461,0.02
4739,0.04
27168,0.05
19108,0.06
14838,0.02
18507,0.1
11498,0.66
21566,0.66
25424,0.28
27068,0.11
28426,0.53
18303,0.65
4168,0.05
29372,0.08
19700,0.16
10490,0.44
9110,0.12
16361,0.1
33193,0.09
31906,0.17
8357,0.03
6909,0.16
3550,0.17
16060,0.16
15717,0.57
30669,0.74
30039,0.02
18150,0.08
13620,0.65
11449,0.72
4797,0.58
19767,0.07
21297,0.04
14396,0.06
24070,0.24
19027,0.03
23944,0.02
2426,0.09
12365,0.89
2463,0.16
4933,0.04
17347,0.04666666666666666
23080,0.03
14384,0.17
12383,0.07
5535,0.04
9779,0.04
33107,0.08
20019,0.67
28323,0.22
19402,0.54
19454,0.55
27612,0.46
19198,0.86
22755,0.08
30176,0.18
22260,0.08
5003,0.056666666666666664
12627,0.1
33128,0.09
24644,0.02
17852,0.06
16141,0.07
30106,0.11
29412,0.08
6685,0.04
2211,0.07
28690,0.24
1438,0.12
6675,0.22
20298,0.03
28075,0.03
18991,0.37
28644,0.05
10710,0.19
9171,0.08
8957,0.6
6910,0.48
23938,0.53
31040,0.53
25624,0.02
11457,0.09
116,0.15
29859,0.7
6760,0.01
2735,0.15
32937,0.01
29206,0.0
14714,0.58
30118,0.29
21199,0.12
7449,0.24
3217,0.03
5916,0.7
29837,0.54
16884,0.01
7951,0.13
30417,0.03
8025,0.04
2023,0.32
19646,0.26
21925,0.07
7485,0.13
6110,0.01
13091,0.12
33342,0.58
14216,0.62
25804,0.05
9811,0.37
32988,0.26
11894,0.05
1594,0.36
1783,0.19
17161,0.03
668,0.46
13643,0.14
17304,0.15
9539,0.03
11871,0.36
22543,0.1
19041,0.04
33358,0.08
17199,0.12
28030,0.6
16803,0.16
5140,0.53
4167,0.06
15220,0.02
11038,0.59
18360,0.21
16608,0.34
32050,0.8
11382,0.15
26019,0.04
28430,0.07
25831,0.23
13636,0.07
31225,0.23
6131,0.05
25673,0.01
28455,0.01
27219,0.1
4380,0.15
25460,0.07
5439,0.04
11680,0.14
5331,0.02
14536,0.18
1487,0.12
28853,0.06
5315,0.63
11656,0.53
12962,0.12
17101,0.06
10806,0.11
27431,0.41
3261,0.1
8538,0.1
13340,0.13
14976,0.17
1753,0.62
29521,0.14
27518,0.05
24689,0.58
7727,0.03
32413,0.12
1084,0.04
29197,0.12
22319,0.72
31192,0.64
25451,0.02
13646,0.65
6243,0.03
15804,0.45
26176,0.13
32539,0.09
30522,0.5
26464,0.12
3961,0.19
26423,0.14
16413,0.71
23511,0.22
22164,0.01
5104,0.09
21367,0.16
27355,0.1
16701,0.02
13575,0.12
11910,0.11
6397,0.025
5513,0.15
12211,0.44
28756,0.15
31002,0.1
25169,0.13
11284,0.0
7436,0.15
200,0.13
8412,0.18
599,0.02
7355,0.35
14812,0.1
3033,0.15
20553,0.14
13092,0.06
12685,0.14
29219,0.05
12130,0.24
30170,0.03
24130,0.69
18670,0.15
6979,0.08
13647,0.09
12791,0.07
14614,0.88
23455,0.71
14754,0.17
6512,0.78
28934,0.48
13138,0.15
22910,0.04
25452,0.44
14166,0.14
9571,0.27
26080,0.75
24197,0.09
17160,0.47
9830,0.62
21218,0.08
5054,0.14
27217,0.68
11259,0.26
28200,0.11
18819,0.13
15297,0.22
7420,0.29
28187,0.07
4303,0.09
3344,0.07
2910,0.2
33379,0.07
17734,0.62
19438,0.17
16895,0.07
1654,0.04
20845,0.16
33212,0.03
24680,0.25
32496,0.57
24939,0.65
3895,0.1
14576,0.71
28767,0.04
23094,0.08
28221,0.15
13255,0.61
10761,0.41
29273,0.07
5421,0.06
11962,0.04
24069,0.69
5894,0.02
12929,0.07
4646,0.47
18437,0.04
19377,0.74
11752,0.27
20674,0.0
20549,0.53
19696,0.34
16078,0.11
606,0.07
2154,0.08
10784,0.24
5533,0.16
23036,0.03
21095,0.34
2233,0.7
19025,0.09
4807,0.45
17413,0.18
12481,0.28
32433,0.03
9369,0.31
8920,0.05
12281,0.1
28077,0.12
23194,0.1
32347,0.64
31692,0.08
32110,0.04
15048,0.03
15600,0.2
14759,0.06
20100,0.13
17210,0.64
1641,0.09
2873,0.12
32257,0.15
20276,0.24
2822,0.07
22387,0.11
10738,0.07
13649,0.57
21382,0.17
23934,0.1
8296,0.03
7572,0.16
23366,0.49
16653,0.18
6821,0.11
30456,0.43
20197,0.0
24046,0.18
25221,0.02
14775,0.16
11,0.1
7854,0.08
14756,0.54
17577,0.03
16289,0.48
13784,0.12
25306,0.08
8981,0.08
12625,0.57
21026,0.17
19503,0.64
32467,0.03
8961,0.53
7843,0.04
19707,0.16
30594,0.18
26269,0.06
7244,0.15
12739,0.11
11683,0.31
17235,0.16
6530,0.09
7152,0.13
19851,0.1
10116,0.05
21757,0.52
9626,0.01
23947,0.13
29733,0.08
31459,0.02
28720,0.12
23996,0.6
706,0.04
6160,0.21
4087,0.19
7994,0.02
23965,0.56
28524,0.45
26836,0.13
448,0.42
15246,0.03
17107,0.51
21113,0.07
4699,0.17333333333333337
347,0.05
293,0.06
25466,0.04
17643,0.05
20,0.07
4779,0.02
32763,0.17
21564,0.49
31290,0.11
31171,0.65
996,0.25
17536,0.07
23307,0.39
3783,0.12
15025,0.58
2244,0.17
32708,0.14
4183,0.1
2762,0.11
5870,0.23
6812,0.06
11286,0.32
5783,0.02
25946,0.12
20597,0.01
25994,0.02
418,0.08
7649,0.17
16021,0.11
19833,0.2
5244,0.09
25382,0.53
17778,0.49
25225,0.02
26667,0.04
2156,0.65
15229,0.09
23191,0.08
13469,0.06
505,0.2
31440,0.17
26907,0.05
30246,0.24
22210,0.03
662,0.04
14780,0.11
22614,0.74
23839,0.07
83,0.78
1531,0.33
19466,0.55
25495,0.07
22595,0.1
592,0.06
21935,0.11
10690,0.16
27994,0.03
28992,0.68
19368,0.17
25746,0.67
9762,0.09
28157,0.09
18784,0.24
15819,0.2
31143,0.35
4154,0.06
12585,0.58
25331,0.19
14579,0.52
26540,0.03
7893,0.08
33106,0.06
16592,0.19
29247,0.04
15423,0.21
32582,0.13
13438,0.13
30949,0.09
16712,0.54
20753,0.08
25711,0.05
32603,0.05
24095,0.07
7155,0.23
24221,0.63
24494,0.13
4994,0.17
4632,0.26
26772,0.04
1181,0.12
663,0.09
12427,0.46
23112,0.11
8627,0.18
28781,0.04
21574,0.04
18345,0.16
20239,0.05
19609,0.0
19212,0.04
17702,0.3
26582,0.47
9100,0.09
11044,0.15
27760,0.09
30327,0.18
1773,0.12
15183,0.16
7905,0.17
17139,0.57
11783,0.61
13383,0.06
15800,0.11
23696,0.31
8231,0.03
12224,0.0
24356,0.31
32932,0.06
18283,0.13
861,0.06
19724,0.18
12135,0.03
14018,0.54
25127,0.03
30615,0.26
20885,0.15
7247,0.05
19090,0.12833333333333333
13304,0.31
19446,0.56
5868,0.22
22563,0.17
19972,0.57
28239,0.07
29050,0.07
16359,0.11
21878,0.12
19579,0.74
31817,0.09
18231,0.05
5785,0.0
16320,0.54
4577,0.65
12390,0.66
7326,0.18
17049,0.08
30569,0.09
18077,0.11
26372,0.36
12243,0.23
22632,0.19
2134,0.09
29515,0.08
12922,0.68
15813,0.09
33245,0.5
2294,0.16
28520,0.0
19757,0.13
27497,0.08
13430,0.11
1102,0.15
25564,0.22
7185,0.58
29229,0.15
20788,0.02
29366,0.06
9984,0.2
11341,0.06
5957,0.09
1957,0.05
27637,0.17
2751,0.09
2009,0.2
29713,0.13
11350,0.06
15985,0.06
23389,0.53
31382,0.09
1830,0.56
17931,0.06
23028,0.05
14858,0.2
9244,0.41
10893,0.13
11186,0.21
13381,0.27
16220,0.07
10238,0.15
5516,0.13
11716,0.04
22129,0.46
24313,0.54
27910,0.01
21147,0.78
21386,0.02
1950,0.21
16666,0.09
19160,0.2
33133,0.01
6629,0.22
16558,0.1
22049,0.04
25939,0.25
25883,0.04
24520,0.02
28322,0.06
3172,0.22
23139,0.21
17990,0.2
8237,0.13
1334,0.01
8598,0.18
7980,0.29
30553,0.13
26794,0.66
1303,0.11
28039,0.15
25722,0.43
7211,0.17
26920,0.18
23940,0.22
30536,0.07
1559,0.485
7415,0.25
13638,0.09
27351,0.07
9650,0.02
22882,0.13
27690,0.13
21858,0.26
25839,0.04
15248,0.54
19706,0.59
31497,0.07
8944,0.12
32159,0.07
6121,0.16
25969,0.48
30807,0.18
15115,0.71
21151,0.17
14794,0.04
26803,0.19
25099,0.46
22126,0.15
12618,0.3
10102,0.12
7896,0.12
8507,0.06
22416,0.5
174,0.21
33090,0.09
33082,0.08
12418,0.03
9306,0.03
32005,0.26
33244,0.11
18528,0.41
31846,0.07
3967,0.14
31271,0.1
24186,0.64
20896,0.01
24526,0.67
2033,0.07
14031,0.04
26155,0.06
7661,0.09
31637,0.02
18716,0.11
17566,0.08
32569,0.06
16636,0.05
15741,0.16
22633,0.63
23558,0.25
31140,0.12
9882,0.03
24624,0.13
10249,0.17
349,0.0
8008,0.05
9856,0.11
4023,0.02
10779,0.84
30205,0.0
31035,0.36
23844,0.03
18883,0.08
10045,0.75
4482,0.19
20738,0.03
17517,0.08
27583,0.14
9534,0.0
15050,0.09
18561,0.13
6776,0.25
273,0.57
18161,0.57
14237,0.11
6126,0.06
11333,0.19
20888,0.02
14188,0.11
12727,0.06
4188,0.02
5100,0.11
13258,0.07
8739,0.08
11993,0.11
28490,0.01
12870,0.04
19901,0.09
6407,0.09
24890,0.66
20859,0.05
24488,0.02
1729,0.03
25691,0.02
11540,0.07
28502,0.04
18813,0.23
28371,0.09
27185,0.11
4531,0.0
14729,0.21
11662,0.19
21587,0.63
31170,0.04
14381,0.68
18072,0.15
24762,0.11
19583,0.04
30800,0.12
19768,0.84
12474,0.07
10821,0.1
27287,0.07
11370,0.05
20450,0.61
1335,0.11
11725,0.1
31277,0.06
32655,0.46
19594,0.12
33161,0.07
18599,0.15
7180,0.65
32091,0.15
2589,0.05
13116,0.04
33192,0.1
16480,0.2
33149,0.42
14299,0.1
9319,0.14
5581,0.03
5668,0.32
17080,0.2
3267,0.11
26886,0.08
28875,0.2
8062,0.08
9010,0.63
22110,0.25
29152,0.01
17875,0.22
6507,0.4
13814,0.64
23903,0.1
23642,0.68
19480,0.03
10627,0.02
16617,0.07
12045,0.11
31424,0.16
12830,0.05
10612,0.69
23568,0.07
26242,0.07
29907,0.12
1515,0.02
8678,0.29
14930,0.08
6301,0.09
16056,0.09
3396,0.09
9322,0.13
3613,0.02
7969,0.01
14208,0.04
2395,0.73
18548,0.63
9313,0.04
12335,0.14
25264,0.03
4204,0.13
23634,0.05
21677,0.03
13329,0.33
32972,0.04
24161,0.51
31978,0.12
11700,0.02
28101,0.11
22373,0.5
30291,0.63
5502,0.03
7205,0.0
11743,0.55
25086,0.08
30715,0.07
24336,0.13
11688,0.07
17811,0.22
13076,0.05
12641,0.07
29761,0.21
22631,0.24
20087,0.13
31365,0.54
6639,0.09
15662,0.08
12107,0.11
17530,0.06
4186,0.05
14311,0.09
28228,0.12
7130,0.31
11581,0.18
19464,0.11
16538,0.06
459,0.0
8481,0.09
10152,0.16
21,0.13
6904,0.79
1342,0.26
16486,0.18
11546,0.09
29684,0.12
28246,0.14
16181,0.04
28954,0.14
25887,0.24
25232,0.11
30301,0.08
13344,0.1
3674,0.08
23805,0.05
8817,0.08
31452,0.48
7222,0.006666666666666666
11535,0.5
8908,0.24
17209,0.48
19964,0.13
10464,0.43
21741,0.13
17727,0.0475
16625,0.6
32963,0.09
15439,0.18
13556,0.17
12024,0.07
10946,0.01
8830,0.07
29820,0.08
351,0.1
16569,0.12
11674,0.14
19770,0.56
10875,0.01
10262,0.25
26135,0.32
4714,0.06
19306,0.11
13574,0.06
14134,0.06
28658,0.54
3451,0.06
18342,0.63
5875,0.14
7542,0.01
6546,0.16
20642,0.06
6066,0.09
3325,0.13
4120,0.19
12600,0.05
22963,0.02
10003,0.1
712,0.26
3071,0.13
1375,0.1
9757,0.08
10899,0.03
12113,0.53
26319,0.22
11794,0.1
2330,0.04
14401,0.11
1980,0.72
7368,0.09
22180,0.03
11234,0.1
31763,0.23
7089,0.24
29486,0.19
4277,0.07
24932,0.13
25568,0.15
8585,0.08
24901,0.07
28705,0.07
8323,0.1
30692,0.28
24749,0.27
27204,0.13
24452,0.02
22771,0.15
5821,0.14
17668,0.09
30992,0.24
3779,0.14
31214,0.08
2083,0.03
17907,0.0
12178,0.32
2733,0.1
18192,0.09
1889,0.18
15993,0.51
3494,0.01
33000,0.14
26970,0.09
24824,0.24
3246,0.14
25387,0.42
28651,0.09
17244,0.1
32815,0.32
9117,0.6008333333333333
17053,0.08
25170,0.76
16749,0.07
12351,0.59
20927,0.09
15188,0.04
28439,0.17
5262,0.46
13821,0.14
9402,0.05
10807,0.0
19989,0.11
18532,0.76
31287,0.07
14674,0.21
5657,0.05
4420,0.67
776,0.05
15138,0.0
299,0.12
7068,0.05
16794,0.02
14214,0.05
26439,0.04
17729,0.26
13129,0.17
29865,0.1
17257,0.69
1425,0.01
25123,0.11
9463,0.31
4487,0.03
31057,0.61
15121,0.13
20803,0.13
13353,0.14
6230,0.17
29519,0.22
15134,0.12
2342,0.0
25930,0.04
6437,0.18
26172,0.1
32948,0.07
32837,0.02
4556,0.49
23396,0.76
32430,0.03
23759,0.55
30289,0.2
26675,0.23
7587,0.04
975,0.2
4941,0.1
4396,0.37
13134,0.07
13451,0.15
8526,0.67
18331,0.69
18838,0.06
19115,0.06
25209,0.77
5858,0.09
20014,0.06
24631,0.11
28888,0.64
22084,0.07
4701,0.11
24727,0.09
21376,0.78
1976,0.51
877,0.03
26088,0.46
28424,0.07
29960,0.93
11170,0.02
13432,0.21
16720,0.63
9318,0.51
5662,0.46
20247,0.06
2276,0.11
7717,0.16
15664,0.15
27274,0.07
8261,0.88
26806,0.02
18522,0.03
29945,0.04
20474,0.04
24390,0.68
24517,0.08
28628,0.18
23797,0.29
24055,0.29
18538,0.15
13480,0.65
4915,0.17
10521,0.01
28974,0.07
3921,0.17
23982,0.07
6520,0.18
12959,0.48
17988,0.03
3388,0.03
6869,0.04
21314,0.47
29360,0.55
32718,0.1
25505,0.06
28232,0.08
10547,0.57
26871,0.04
16002,0.01
29577,0.1
20485,0.13
25289,0.02
1855,0.4
22405,0.03
30943,0.01
24798,0.08916666666666666
15988,0.09
16609,0.08
11373,0.31
10458,0.12
12511,0.09
5176,0.52
15122,0.05
23652,0.19
22911,0.5
30997,0.06
21550,0.15
30302,0.45
17946,0.11
32040,0.03
4030,0.18
20866,0.12
2608,0.76
17799,0.09
16275,0.19
22615,0.69
31313,0.13
10991,0.56
13298,0.31
23676,0.09
14635,0.09
14212,0.14
31835,0.74
4855,0.07
13778,0.12
13341,0.54
9681,0.19
26624,0.18
9210,0.11
14060,0.03
30803,0.58
4659,0.25
24175,0.1
16729,0.05
20521,0.62
22356,0.05
10976,0.04
13658,0.21
5614,0.58
30818,0.09
10828,0.01
22794,0.56
17120,0.26
20522,0.49
10121,0.12
2980,0.29
8512,0.01
14725,0.58
31308,0.03
9624,0.19
27419,0.33
8860,0.17
21546,0.09
20524,0.03
19109,0.01
10791,0.15
22092,0.07
14986,0.02
19284,0.07
23500,0.14
28582,0.05
28855,0.13
20777,0.34
12675,0.04
16506,0.07
25284,0.11
14088,0.07
799,0.19
33229,0.22
13614,0.13
4405,0.15
24886,0.77
14475,0.07
4413,0.35
21310,0.03
11047,0.05
32878,0.06
26767,0.39
22492,0.49
5515,0.06
29348,0.13
4445,0.35
12031,0.16
15575,0.01
5248,0.57
23419,0.04
22348,0.32
23801,0.24
23787,0.11
21990,0.48
9194,0.51
19926,0.04
13668,0.04
8362,0.18
13094,0.12
8160,0.1
7925,0.09
17014,0.13
4107,0.06
31093,0.14
6390,0.13
6988,0.11
15428,0.26
4895,0.0
22767,0.55
10359,0.12
27046,0.09
4118,0.1
28254,0.07
10838,0.3
2771,0.64
28873,0.06
23147,0.11
24674,0.46
4841,0.09
22181,0.19
15462,0.05
8496,0.0
5673,0.06
28436,0.04
14478,0.4
14747,0.06
13890,0.03
6483,0.24
13434,0.54
23610,0.1
13183,0.08
14096,0.06
10839,0.13
31736,0.22
2957,0.16
18407,0.57
16185,0.06
10695,0.55
21205,0.15
30530,0.56
9540,0.09
20302,0.2
25589,0.08
15696,0.08
30026,0.02
29697,0.07
18902,0.06
4442,0.08
31437,0.15
7684,0.49
6404,0.09
32634,0.15
29220,0.48
28438,0.17
26557,0.16
3152,0.22
23142,0.04
2351,0.08
10750,0.06
7909,0.53
1281,0.09
9730,0.05
23113,0.08
11970,0.53
27548,0.17
14641,0.09
2021,0.46
24825,0.05
26853,0.46
29315,0.1
22385,0.24
9471,0.03
32384,0.24
11244,0.1
7709,0.08
24637,0.02
10820,0.09
26843,0.14
20359,0.04
1047,0.08
8987,0.13
20095,0.08
8121,0.14
30519,0.07333333333333333
26846,0.64
18485,0.1
16770,0.2
15786,0.02
9128,0.18
25043,0.1
9748,0.12
26377,0.07
11989,0.04
1242,0.05333333333333333
32461,0.12
28169,0.04
9598,0.25
19400,0.56
36,0.11
29657,0.25
7687,0.08
2720,0.09
29540,0.02
20566,0.05
24531,0.18
17048,0.15
8549,0.61
16561,0.06
5055,0.14
1747,0.23
18255,0.04
27074,0.54
8929,0.065
24280,0.74
10866,0.09
20614,0.1
30210,0.59
29454,0.1
33158,0.11
11737,0.07
19455,0.21
16465,0.04
17647,0.08
26555,0.06
11445,0.06
32428,0.67
15955,0.02
19796,0.23
14211,0.1
10787,0.08
30050,0.19
25183,0.18
2526,0.12
33237,0.14
5369,0.1
7907,0.7
25380,0.04
14903,0.17
31426,0.09
17266,0.11
14506,0.27
11599,0.11
5910,0.58
4456,0.59
29673,0.07
26834,0.56
24541,0.52
10393,0.05
25154,0.6
30592,0.02
32851,0.11
6310,0.07
7860,0.53
1888,0.07
6853,0.7
20820,0.09
26749,0.05
31761,0.63
31740,0.42
17103,0.62
281,0.08
21174,0.21
24876,0.59
20487,0.05
26837,0.12
11254,0.16
19884,0.08
24087,0.03
14441,0.24
14106,0.37
33312,0.09
18082,0.17
543,0.03
4570,0.43
30454,0.06
16372,0.15
19169,0.05
30467,0.41
19442,0.68
25938,0.02
443,0.23
10471,0.25
5942,0.54
15353,0.06
20673,0.52
26814,0.06
8555,0.15
3124,0.07
9217,0.13
5253,0.42
24666,0.15
25340,0.18
29258,0.08
30675,0.22
30872,0.1
12116,0.19
32791,0.04
17863,0.07
12803,0.09
30183,0.04
13384,0.0
31107,0.05
24074,0.04
33175,0.37
8493,0.05
19775,0.05
10293,0.19
30548,0.04
27454,0.08
25655,0.03
190,0.08
16095,0.03
7714,0.61
15249,0.24
23320,0.49
17460,0.07
6146,0.03
29798,0.19
8079,0.08
19029,0.21
11723,0.14
3539,0.19
4269,0.19
6690,0.05
102,0.1
5613,0.04
11398,0.12
30752,0.18
16297,0.51
13683,0.05
18549,0.12
22481,0.06
8703,0.68
15390,0.59
19052,0.07
27528,0.09
372,0.1
4432,0.23
7995,0.12
20865,0.0
11430,0.03
17468,0.22
5854,0.13
20868,0.11
7898,0.05
19266,0.23
25913,0.45
9124,0.08
3366,0.06
13774,0.16
1508,0.19
9140,0.59
21895,0.01
22203,0.33
5080,0.03
27391,0.2
3988,0.0
8299,0.11
7970,0.02
8060,0.1
1011,0.26
10792,0.12
12713,0.17
26189,0.55
29164,0.18
31055,0.21
8642,0.19
13568,0.09
1743,0.08
8460,0.05
28569,0.31
17226,0.68
2840,0.09
1230,0.02
7268,0.11
4505,0.07
4929,0.79
8221,0.18
7170,0.22
21333,0.16
20765,0.26
32688,0.1
9472,0.21
8503,0.38
14022,0.13
5695,0.15
19127,0.16
14878,0.09
28922,0.05
14906,0.13
28294,0.12
14911,0.14
1318,0.15
979,0.27
4805,0.04
24123,0.65
891,0.15
11028,0.19
16938,0.02
18477,0.11
27200,0.24
32157,0.1
15405,0.1
10643,0.01
7042,0.03
9518,0.02
23282,0.42
22119,0.13
23902,0.03
6024,0.14
17340,0.22
14609,0.06
15289,0.04
1966,0.23
16070,0.03
6037,0.08
26290,0.18
15322,0.18
13288,0.48
16259,0.24
419,0.0
30897,0.25
5250,0.06
24366,0.74
31487,0.06
21092,0.06
16315,0.04
21730,0.09
14981,0.4
5986,0.57
33087,0.03
12802,0.19
2834,0.08
19031,0.06
13618,0.77
4064,0.13
8287,0.44
11159,0.06
22751,0.05
9033,0.32
10622,0.13
28289,0.06
19107,0.21
16522,0.06
19457,0.68
12313,0.1
3625,0.09
1087,0.07
33119,0.07
32721,0.15
13598,0.13
11215,0.25
26313,0.12
30600,0.14
20153,0.18
30319,0.03
6211,0.05
18243,0.15
31905,0.11
12693,0.51
22326,0.55
26112,0.56
23987,0.38
14086,0.02
12887,0.17
13516,0.09
3384,0.04
29569,0.14
13889,0.04
19362,0.22
17206,0.08
13828,0.0
16271,0.62
15087,0.05
16707,0.14
2755,0.06
9960,0.03
5204,0.16
22090,0.14
13376,0.52
21348,0.72
1709,0.07
19853,0.1
19617,0.67
30331,0.07
10668,0.21
