ID,predict,preding
52716,0.0,0.06
52161,0.0,0.46
53263,0.0,0.12
50031,0.0,0.11
51050,0.0,0.27
52879,0.0,0.15
53090,0.0,0.06
53261,0.0,0.75
50567,0.0,0.36
54075,0.0,0.19
52052,0.0,0.38
50908,0.0,0.8
53051,0.0,0.06
50609,0.0,0.92
51257,0.0,0.16
53164,0.0,0.95
51924,0.0,0.11
53592,0.0,0.15
50536,0.0,0.4
52618,0.0,0.2
52404,0.0,0.3
54177,0.0,0.22
50780,0.0,0.12
53622,0.0,0.24
54222,0.0,0.24
51642,0.0,0.25
51407,0.0,0.07
50107,0.0,0.44
52846,0.0,0.33
50116,0.0,0.15
51937,0.0,0.31
52101,0.0,0.13
51756,0.0,0.1
54115,0.0,0.05
50547,0.0,0.16
51276,0.0,0.17
53671,0.0,0.33
53499,0.0,0.03
53089,0.0,0.38
50595,0.0,0.68
50758,0.0,0.06
51674,0.0,0.31
52504,0.0,0.2
53642,0.0,0.66
53513,0.0,0.17
52071,0.0,0.29
51718,0.0,0.2
52818,0.0,0.34
52836,0.0,0.98
52689,0.0,0.11
53522,0.0,0.13
53586,0.0,0.39
54046,0.0,0.12
50106,0.0,0.13
52022,0.0,0.31
53921,0.0,0.41
53295,0.0,0.92
51064,0.0,0.35
52721,0.0,0.25
51708,0.0,0.75
50339,0.0,0.94
52046,0.0,0.2
50999,0.0,0.83
53026,0.0,0.33
53244,0.0,0.06
53457,0.0,0.91
54236,0.0,0.27
52427,0.0,0.44
51927,0.0,0.92
51979,0.0,0.15
54258,0.0,0.13
51165,0.0,0.87
52800,0.0,0.91
52609,0.0,0.65
52925,0.0,0.24
53908,0.0,0.21
51092,0.0,0.37
51678,0.0,0.04
51217,0.0,0.08
54169,0.0,0.02
51922,0.0,0.23
50854,0.0,0.15
50236,0.0,0.19
50368,0.0,0.04
52843,0.0,0.13
50633,0.0,0.41
53531,0.0,0.54
50104,0.0,0.24
50970,0.0,0.91
50756,0.0,0.68
51476,0.0,0.19
53561,0.0,0.58
54019,0.0,0.4
50906,0.0,0.4
51760,0.0,0.48
50907,0.0,0.41
50057,0.0,0.1
53763,0.0,0.2
50488,0.0,0.83
52303,0.0,0.06
51147,0.0,0.07
50882,0.0,0.12
52757,0.0,0.15
54257,0.0,0.17
50701,0.0,0.43
52173,0.0,0.58
51492,0.0,0.64
53992,0.0,0.02
51911,0.0,0.36
53020,0.0,0.11
51608,0.0,0.38
50194,0.0,0.2
50893,0.0,0.28
53343,0.0,0.03
52211,0.0,0.16
53399,0.0,0.11
50225,0.0,0.45
52905,0.0,0.42
50802,0.0,0.09
51651,0.0,0.26
51810,0.0,0.05
50061,0.0,0.05
53893,0.0,0.62
51447,0.0,0.11
52430,0.0,0.76
54102,0.0,0.09
51193,0.0,0.16
54090,0.0,0.91
53331,0.0,0.6
54027,0.0,0.13
51335,0.0,0.2
50492,0.0,0.23
53507,0.0,0.17
52066,0.0,0.19
51449,0.0,0.2
51126,0.0,0.32
50712,0.0,0.41
53585,0.0,0.21
51951,0.0,0.74
53824,0.0,0.09
51702,0.0,0.82
53249,0.0,0.29
51607,0.0,0.25
51348,0.0,0.15
52568,0.0,0.16
51367,0.0,0.89
50709,0.0,0.23
52874,0.0,0.35
53313,0.0,0.58
51041,0.0,0.12
51322,0.0,0.08
52575,0.0,0.43
50480,0.0,0.08
53846,0.0,0.05
52114,0.0,0.19
52074,0.0,0.03
53422,0.0,0.06
53119,0.0,0.16
51489,0.0,0.56
52744,0.0,0.53
50456,0.0,0.06
53742,0.0,0.76
51018,0.0,0.51
50861,0.0,0.75
52067,0.0,0.16
52254,0.0,0.25
50759,0.0,0.14
51236,0.0,0.29
53010,0.0,0.15
52119,0.0,0.27
52310,0.0,0.59
50798,0.0,0.34
53121,0.0,0.5
50685,0.0,0.1
52416,0.0,0.78
51339,0.0,0.05
51488,0.0,0.44
52522,0.0,0.16
52080,0.0,0.25
52357,0.0,0.1
51914,0.0,0.25
53279,0.0,0.2
52610,0.0,0.11
50145,0.0,0.05
53419,0.0,0.36
53137,0.0,0.31
52718,0.0,0.05
51416,0.0,0.34
52275,0.0,0.06
50120,0.0,0.3
51713,0.0,0.15
52876,0.0,0.12
53789,0.0,0.1
53872,0.0,0.29
50538,0.0,0.56
50516,0.0,0.6
51033,0.0,0.19
52904,0.0,0.3
50942,0.0,0.13
54267,0.0,0.12
52507,0.0,0.02
52250,0.0,0.38
52723,0.0,0.29
51312,0.0,0.35
53719,0.0,0.07
50095,0.0,0.15
51680,0.0,0.37
51405,0.0,0.32
50867,0.0,0.9
52944,0.0,0.57
52358,0.0,0.36
52943,0.0,0.05
53785,0.0,0.3
52828,0.0,0.19
51009,0.0,0.37
53215,0.0,0.37
51063,0.0,0.58
50730,0.0,0.3
53866,0.0,0.16
50289,0.0,0.62
51146,0.0,0.44
50528,0.0,0.05
52291,0.0,0.54
50593,0.0,0.43
53305,0.0,0.07
50410,0.0,0.82
51468,0.0,0.4
53996,0.0,0.05
53383,0.0,0.12
53902,0.0,0.14
53008,0.0,0.14
50971,0.0,0.04
52410,0.0,0.09
50625,0.0,0.58
50446,0.0,0.94
50307,0.0,0.07
50351,0.0,0.49
50704,0.0,0.15
51912,0.0,0.54
52607,0.0,0.2
51411,0.0,0.11
51465,0.0,0.14
53728,0.0,0.09
50585,0.0,0.58
52711,0.0,0.15
50752,0.0,0.11
51338,0.0,0.07
50711,0.0,0.14
50831,0.0,0.02
52680,0.0,0.24
50148,0.0,0.54
53898,0.0,0.12
53762,0.0,0.4
51654,0.0,0.03
51628,0.0,0.1
53028,0.0,0.35
53346,0.0,0.73
50360,0.0,0.08
52429,0.0,0.77
52498,0.0,0.09
52487,0.0,0.75
50143,0.0,0.21
50546,0.0,0.47
52971,0.0,0.29
51170,0.0,0.15
53730,0.0,0.37
52239,0.0,0.3
52225,0.0,0.32
50591,0.0,0.25
52869,0.0,0.04
50154,0.0,0.3
52746,0.0,0.25
51306,0.0,0.92
50371,0.0,0.2
53534,0.0,0.09
52966,0.0,0.1
51023,0.0,0.67
54227,0.0,0.34
51883,0.0,0.25
52176,0.0,0.18
50739,0.0,0.27
52830,0.0,0.15
51960,0.0,0.2
52764,0.0,0.73
52147,0.0,0.54
52402,0.0,0.22
51355,0.0,0.05
51704,0.0,0.65
53159,0.0,0.09
52134,0.0,0.04
51417,0.0,0.22
52519,0.0,0.93
53326,0.0,0.59
53751,0.0,0.08
52111,0.0,0.24
52967,0.0,0.17
52710,0.0,0.22
52776,0.0,0.25
52892,0.0,0.04
51128,0.0,0.4
51435,0.0,0.4
52779,0.0,0.59
53510,0.0,0.11
51593,0.0,0.19
51947,0.0,0.08
53131,0.0,0.52
52467,0.0,0.35
54204,0.0,0.75
51469,0.0,0.09
53170,0.0,0.3
53538,0.0,0.49
50563,0.0,0.43
50109,0.0,0.27
53604,0.0,0.15
53605,0.0,0.22
51567,0.0,0.78
52749,0.0,0.14
52509,0.0,0.39
52036,0.0,0.26
51580,0.0,0.07
51940,0.0,0.35
50202,0.0,0.06
54087,0.0,0.28
50424,0.0,0.1
53755,0.0,0.1
50192,0.0,0.74
51197,0.0,0.12
54166,0.0,0.19
50519,0.0,0.13
54068,0.0,0.17
53733,0.0,0.08
51846,0.0,0.2
53265,0.0,0.23
52432,0.0,0.03
50558,0.0,0.24
50708,0.0,0.09
53860,0.0,0.6
50037,0.0,0.23
50425,0.0,0.15
52483,0.0,0.21
52213,0.0,0.64
51196,0.0,0.22
52643,0.0,0.33
52289,0.0,0.22
50108,0.0,0.02
50497,0.0,0.12
53837,0.0,0.73
53247,0.0,0.29
52210,0.0,0.29
53962,0.0,0.61
51812,0.0,0.53
51603,0.0,0.04
52775,0.0,0.2
51049,0.0,0.27
51981,0.0,0.17
52740,0.0,0.36
54252,0.0,0.06
51604,0.0,0.21
50245,0.0,0.12
50733,0.0,0.07
50763,0.0,0.84
50280,0.0,0.01
54131,0.0,0.15
50253,0.0,0.79
50549,0.0,0.13
53082,0.0,0.01
53969,0.0,0.36
51461,0.0,0.16
53983,0.0,0.81
51758,0.0,0.17
53720,0.0,0.46
51641,0.0,0.9
53769,0.0,0.29
50393,0.0,0.32
53862,0.0,0.28
50386,0.0,0.67
50771,0.0,0.21
50828,0.0,0.12
50181,0.0,0.02
53074,0.0,0.3
54250,0.0,0.21
53845,0.0,0.65
53684,0.0,0.67
51439,0.0,0.08
50419,0.0,0.01
53603,0.0,0.82
51770,0.0,0.45
52632,0.0,0.45
51002,0.0,0.12
53183,0.0,0.54
51916,0.0,0.14
51318,0.0,0.26
51547,0.0,0.17
50572,0.0,0.11
53248,0.0,0.77
51786,0.0,0.09
50740,0.0,0.61
50277,0.0,0.16
53097,0.0,0.94
52598,0.0,0.26
51686,0.0,0.31
51531,0.0,0.64
54002,0.0,0.13
52339,0.0,0.53
53503,0.0,0.13
54154,0.0,0.5
51888,0.0,0.07
50377,0.0,0.66
51183,0.0,0.19
54000,0.0,0.27
50666,0.0,0.88
51576,0.0,0.24
52629,0.0,0.19
51884,0.0,0.62
51621,0.0,0.15
50658,0.0,0.11
51890,0.0,0.26
50079,0.0,0.12
53407,0.0,0.03
53257,0.0,0.05
53888,0.0,0.23
53421,0.0,0.17
52346,0.0,0.23
50915,0.0,0.89
51967,0.0,0.09
53803,0.0,0.17
51398,0.0,0.93
52270,0.0,0.24
51901,0.0,0.07
53959,0.0,0.17
52940,0.0,0.21
53813,0.0,0.27
51168,0.0,0.67
52543,0.0,0.39
51179,0.0,0.51
51993,0.0,0.64
51745,0.0,0.21
54063,0.0,0.69
54277,0.0,0.54
52705,0.0,0.16
51552,0.0,0.48
53266,0.0,0.4
52343,0.0,0.31
50322,0.0,0.47
50783,0.0,0.46
51953,0.0,0.22
50743,0.0,0.29
50327,0.0,0.05
50766,0.0,0.57
53963,0.0,0.41
50045,0.0,0.25
53570,0.0,0.33
53987,0.0,0.29
52292,0.0,0.15
54047,0.0,0.78
53999,0.0,0.4
50788,0.0,0.08
52203,0.0,0.26
53146,0.0,0.75
51429,0.0,0.52
51990,0.0,0.46
52911,0.0,0.57
51243,0.0,0.17
54226,0.0,0.32
50121,0.0,0.36
52932,0.0,0.15
52659,0.0,0.26
54278,0.0,0.22
50723,0.0,0.03
51898,0.0,0.02
52921,0.0,0.29
51288,0.0,0.47
51251,0.0,0.85
52875,0.0,0.31
51871,0.0,0.24
52870,0.0,0.06
50851,0.0,0.14
51640,0.0,0.29
53877,0.0,0.27
52946,0.0,0.17
53556,0.0,0.08
51321,0.0,0.09
53410,0.0,0.64
52692,0.0,0.2
50772,0.0,0.42
50626,0.0,0.69
51896,0.0,0.41
50699,0.0,0.34
53201,0.0,0.07
51430,0.0,0.67
51514,0.0,0.01
54010,0.0,0.09
50016,0.0,0.33
51155,0.0,0.34
50894,0.0,0.07
53172,0.0,0.1
50147,0.0,0.47
53895,0.0,0.86
53887,0.0,0.85
50422,0.0,0.36
53267,0.0,0.26
54099,0.0,0.92
53397,0.0,0.78
51925,0.0,0.34
51133,0.0,0.03
50315,0.0,0.08
54134,0.0,0.81
50437,0.0,0.26
53162,0.0,0.04
52413,0.0,0.13
52424,0.0,0.12
52332,0.0,0.08
50142,0.0,0.18
50663,0.0,0.21
52969,0.0,0.05
52420,0.0,0.73
50110,0.0,0.11
52981,0.0,0.29
53990,0.0,0.64
50705,0.0,0.56
51583,0.0,0.3
52107,0.0,0.34
54212,0.0,0.21
50714,0.0,0.13
52912,0.0,0.09
51230,0.0,0.16
52616,0.0,0.02
54051,0.0,0.32
50426,0.0,0.13
53575,0.0,0.4
54123,0.0,0.37
52935,0.0,0.08
51473,0.0,0.16
53998,0.0,0.6
51399,0.0,0.18
51079,0.0,0.09
52172,0.0,0.16
53160,0.0,0.18
50224,0.0,0.83
52088,0.0,0.23
52851,0.0,0.02
51499,0.0,0.62
52129,0.0,0.93
52960,0.0,0.2
51970,0.0,0.05
53368,0.0,0.51
52043,0.0,0.3
50212,0.0,0.69
50071,0.0,0.19
51177,0.0,0.17
51044,0.0,0.6
50850,0.0,0.21
51707,0.0,0.17
54172,0.0,0.12
50744,0.0,0.3
53442,0.0,0.35
52457,0.0,0.08
53145,0.0,0.72
52531,0.0,0.73
53157,0.0,0.1
53463,0.0,0.11
53823,0.0,0.37
53729,0.0,0.03
52888,0.0,0.62
52218,0.0,0.12
53564,0.0,0.21
52231,0.0,0.68
53542,0.0,0.07
50126,0.0,0.93
51326,0.0,0.1
52841,0.0,0.02
50312,0.0,0.18
53647,0.0,0.44
53128,0.0,0.87
50102,0.0,0.19
54107,0.0,0.14
53418,0.0,0.14
50790,0.0,0.11
52713,0.0,0.04
54030,0.0,0.15
53629,0.0,0.41
50429,0.0,0.45
51661,0.0,0.58
51455,0.0,0.14
51404,0.0,0.82
52124,0.0,0.28
52257,0.0,0.19
51556,0.0,0.3
52283,0.0,0.22
53580,0.0,0.29
53359,0.0,0.18
52493,0.0,0.31
52730,0.0,0.65
51178,0.0,0.36
53047,0.0,0.05
52224,0.0,0.25
51620,0.0,0.34
51693,0.0,0.36
52007,0.0,0.2
52259,0.0,0.03
50614,0.0,0.3
53527,0.0,0.19
52722,0.0,0.1
53994,0.0,0.09
52499,0.0,0.24
53308,0.0,0.02
53774,0.0,0.15
53241,0.0,0.28
52889,0.0,0.29
52829,0.0,0.87
52577,0.0,0.75
52580,0.0,0.02
54003,0.0,0.6
54035,0.0,0.35
52485,0.0,0.38
50562,0.0,0.21
52706,0.0,0.11
50954,0.0,0.43
52451,0.0,0.34
50103,0.0,0.72
51052,0.0,0.8
52444,0.0,0.18
52803,0.0,0.22
51645,0.0,0.19
50888,0.0,0.22
53059,0.0,0.1
52639,0.0,0.14
53611,0.0,0.11
50775,0.0,0.2
50817,0.0,0.35
53781,0.0,0.49
50629,0.0,0.14
50634,0.0,0.22
50049,0.0,0.1
53997,0.0,0.34
51906,0.0,0.94
52862,0.0,0.19
50469,0.0,0.31
50891,0.0,0.12
54268,0.0,0.37
52807,0.0,0.3
50652,0.0,0.0
51202,0.0,0.77
52018,0.0,0.4
53818,0.0,0.34
53907,0.0,0.14
52596,0.0,0.26
50072,0.0,0.54
50590,0.0,0.05
50187,0.0,0.03
52153,0.0,0.17
50742,0.0,0.06
51913,0.0,0.02
52855,0.0,0.16
54146,0.0,0.13
50793,0.0,0.3
54254,0.0,0.72
50910,0.0,0.52
50054,0.0,0.58
52595,0.0,0.15
50467,0.0,0.22
54215,0.0,0.73
53289,0.0,0.24
54168,0.0,0.01
53690,0.0,0.5
52955,0.0,0.03
51299,0.0,0.53
52409,0.0,0.44
53268,0.0,0.37
50765,0.0,0.2
50040,0.0,0.08
51059,0.0,0.32
51105,0.0,0.02
52881,0.0,0.21
51874,0.0,0.08
50602,0.0,0.03
50789,0.0,0.14
51292,0.0,0.14
53942,0.0,0.07
53896,0.0,0.06
52986,0.0,0.04
50328,0.0,0.14
53941,0.0,0.31
52047,0.0,0.21
53068,0.0,0.79
50487,0.0,0.2
50900,0.0,0.23
50101,0.0,0.36
52028,0.0,0.02
52994,0.0,0.08
53030,0.0,0.15
51729,0.0,0.36
52501,0.0,0.37
52062,0.0,0.12
53042,0.0,0.49
51057,0.0,0.41
53590,0.0,0.18
51554,0.0,0.4
52728,0.0,0.46
50718,0.0,0.19
52571,0.0,0.36
53856,0.0,0.4
51403,0.0,0.08
51570,0.0,0.14
53425,0.0,0.13
52306,0.0,0.79
53120,0.0,0.2
51143,0.0,0.21
52191,0.0,0.57
52957,0.0,0.87
52810,0.0,0.29
50318,0.0,0.03
52561,0.0,0.39
50302,0.0,0.07
52000,0.0,0.11
50075,0.0,0.2
53697,0.0,0.27
52103,0.0,0.14
53197,0.0,0.06
50968,0.0,0.03
54120,0.0,0.37
53484,0.0,0.29
50875,0.0,0.32
53602,0.0,0.23
52311,0.0,0.86
53559,0.0,0.39
50824,0.0,0.58
53682,0.0,0.1
52847,0.0,0.14
53414,0.0,0.1
50023,0.0,0.17
50656,0.0,0.23
52675,0.0,0.25
52919,0.0,0.22
50374,0.0,0.25
52281,0.0,0.19
52322,0.0,0.19
51327,0.0,0.18
52024,0.0,0.29
53272,0.0,0.46
53529,0.0,0.09
53661,0.0,0.01
53631,0.0,0.12
54098,0.0,0.2
50858,0.0,0.38
53917,0.0,0.11
51111,0.0,0.25
53955,0.0,0.24
53124,0.0,0.38
52405,0.0,0.06
50745,0.0,0.12
52354,0.0,0.42
50483,0.0,0.1
54092,0.0,0.22
53530,0.0,0.12
53548,0.0,0.19
52747,0.0,0.22
52895,0.0,0.39
52159,0.0,0.05
53925,0.0,0.1
50198,0.0,0.07
54103,0.0,0.51
50559,0.0,0.44
53940,0.0,0.0
53291,0.0,0.15
51073,0.0,0.15
51061,0.0,0.37
53546,0.0,0.4
51783,0.0,0.12
52438,0.0,0.1
54122,0.0,0.21
53692,0.0,0.23
53640,0.0,0.15
52857,0.0,0.03
52693,0.0,0.03
53347,0.0,0.59
53827,0.0,0.66
54062,0.0,0.14
51624,0.0,0.45
50337,0.0,0.69
52816,0.0,0.56
51415,0.0,0.19
50904,0.0,0.17
53002,0.0,0.96
53231,0.0,0.36
51432,0.0,0.63
52055,0.0,0.32
50084,0.0,0.32
51365,0.0,0.19
50131,0.0,0.8
51331,0.0,0.22
52951,0.0,0.03
51792,0.0,0.13
51873,0.0,0.16
52142,0.0,0.19
52389,0.0,0.23
52936,0.0,0.23
51014,0.0,0.47
52987,0.0,0.34
50816,0.0,0.14
51983,0.0,0.17
52977,0.0,0.13
51644,0.0,0.11
51877,0.0,0.04
51928,0.0,0.19
53582,0.0,0.13
50204,0.0,0.87
51438,0.0,0.05
50486,0.0,0.35
52126,0.0,0.08
50089,0.0,0.23
52045,0.0,0.45
50004,0.0,0.37
50062,0.0,0.61
50587,0.0,0.14
50813,0.0,0.24
50219,0.0,0.73
50149,0.0,0.19
51176,0.0,0.69
50837,0.0,0.37
52355,0.0,0.1
53636,0.0,0.29
51337,0.0,0.15
51227,0.0,0.35
52918,0.0,0.29
50301,0.0,0.54
51540,0.0,0.16
53367,0.0,0.13
51071,0.0,0.2
52555,0.0,0.06
51153,0.0,0.2
52845,0.0,0.01
52523,0.0,0.2
53833,0.0,0.3
50323,0.0,0.14
51453,0.0,0.25
53229,0.0,0.41
54218,0.0,0.24
51095,0.0,0.94
53003,0.0,0.03
50692,0.0,0.3
51424,0.0,0.07
53696,0.0,0.26
52049,0.0,0.07
53333,0.0,0.86
51837,0.0,0.12
53525,0.0,0.08
51738,0.0,0.31
53040,0.0,0.14
50303,0.0,0.1
50582,0.0,0.22
52745,0.0,0.2
51625,0.0,0.37
50639,0.0,0.7
54272,0.0,0.77
50134,0.0,0.28
53473,0.0,0.16
53493,0.0,0.25
52781,0.0,0.3
50951,0.0,0.06
50015,0.0,0.12
50916,0.0,0.15
52696,0.0,0.79
53706,0.0,0.22
50213,0.0,0.69
52952,0.0,0.33
51140,0.0,0.02
53233,0.0,0.77
52258,0.0,0.66
52034,0.0,0.12
50387,0.0,0.64
52865,0.0,0.12
51186,0.0,0.19
53970,0.0,0.41
52822,0.0,0.05
52864,0.0,0.22
51818,0.0,0.24
50421,0.0,0.29
50987,0.0,0.31
53865,0.0,0.17
51087,0.0,0.13
53411,0.0,0.36
51360,0.0,0.33
51467,0.0,0.19
53006,0.0,0.24
52715,0.0,0.24
50919,0.0,0.49
51058,0.0,0.27
53168,0.0,0.32
51741,0.0,0.46
54179,0.0,0.12
51356,0.0,0.33
52709,0.0,0.26
52156,0.0,0.56
53084,0.0,0.18
51931,0.0,0.3
52634,0.0,0.1
53644,0.0,0.09
52263,0.0,0.34
51814,0.0,0.29
51660,0.0,0.15
53857,0.0,0.03
51831,0.0,0.06
52085,0.0,0.55
51369,0.0,0.2
53875,0.0,0.32
51122,0.0,0.22
52027,0.0,0.86
51181,0.0,0.2
53406,0.0,0.07
51518,0.0,0.04
51098,0.0,0.34
51289,0.0,0.07
50878,0.0,0.27
53727,0.0,0.28
54121,0.0,0.08
52059,0.0,0.29
51379,0.0,0.13
51051,0.0,0.36
51448,0.0,0.04
53096,0.0,0.26
52378,0.0,0.54
53656,0.0,0.53
52962,0.0,0.07
50703,0.0,0.27
50305,0.0,0.36
53891,0.0,0.4
53519,0.0,0.7
51664,0.0,0.32
54274,0.0,0.21
50380,0.0,0.45
51192,0.0,0.61
53358,0.0,0.07
51918,0.0,0.19
50638,0.0,0.24
50809,0.0,0.1
52701,0.0,0.47
53102,0.0,0.18
51038,0.0,0.17
53260,0.0,0.14
52700,0.0,0.63
51703,0.0,0.08
50436,0.0,0.13
50233,0.0,0.52
52051,0.0,0.19
50884,0.0,0.17
50846,0.0,0.26
52464,0.0,0.52
50961,0.0,0.05
53080,0.0,0.48
52826,0.0,0.12
52697,0.0,0.08
51999,0.0,0.03
52455,0.0,0.73
52635,0.0,0.74
53468,0.0,0.07
53638,0.0,0.34
54072,0.0,0.85
53828,0.0,0.26
52844,0.0,0.65
53966,0.0,0.36
53064,0.0,0.62
51868,0.0,0.31
51216,0.0,0.03
52197,0.0,0.07
53797,0.0,0.08
54044,0.0,0.2
53369,0.0,0.83
53552,0.0,0.44
50299,0.0,0.37
53382,0.0,0.5
54185,0.0,0.06
50887,0.0,0.31
54094,0.0,0.05
52288,0.0,0.85
52247,0.0,0.49
53985,0.0,0.02
52093,0.0,0.29
52447,0.0,0.69
54200,0.0,0.44
52185,0.0,0.14
52593,0.0,0.23
53107,0.0,0.22
51189,0.0,0.22
51054,0.0,0.07
53717,0.0,0.91
52582,0.0,0.2
54018,0.0,0.38
50381,0.0,0.27
50205,0.0,0.04
54247,0.0,0.54
51832,0.0,0.2
54054,0.0,0.56
53314,0.0,0.18
52686,0.0,0.02
51908,0.0,0.28
52496,0.0,0.21
50510,0.0,0.2
52471,0.0,0.7
52054,0.0,0.18
51121,0.0,0.67
53482,0.0,0.22
52206,0.0,0.32
51588,0.0,0.09
53258,0.0,0.2
50032,0.0,0.14
54202,0.0,0.15
52204,0.0,0.09
52569,0.0,0.14
52006,0.0,0.14
51358,0.0,0.62
52538,0.0,0.11
51598,0.0,0.31
51004,0.0,0.08
51282,0.0,0.12
53243,0.0,0.32
53287,0.0,0.57
52641,0.0,0.22
51571,0.0,0.23
51260,0.0,0.15
54127,0.0,0.71
53550,0.0,0.37
51047,0.0,0.24
53899,0.0,0.18
52670,0.0,0.11
50994,0.0,0.57
50350,0.0,0.04
50406,0.0,0.01
50939,0.0,0.23
50545,0.0,0.11
50459,0.0,0.03
53549,0.0,0.64
53935,0.0,0.11
53858,0.0,0.24
52386,0.0,0.26
50681,0.0,0.11
50895,0.0,0.22
51917,0.0,0.12
50153,0.0,0.11
50122,0.0,0.18
51191,0.0,0.07
52168,0.0,0.14
54009,0.0,0.12
52894,0.0,0.55
51606,0.0,0.15
52648,0.0,0.58
52511,0.0,0.15
54036,0.0,0.14
53660,0.0,0.22
53648,0.0,0.31
51841,0.0,0.15
51166,0.0,0.52
51543,0.0,0.49
54153,0.0,0.51
51258,0.0,0.31
53464,0.0,0.19
50586,0.0,0.09
51904,0.0,0.85
51273,0.0,0.46
51769,0.0,0.35
50946,0.0,0.1
53937,0.0,0.25
51082,0.0,0.19
52893,0.0,0.19
51647,0.0,0.14
52570,0.0,0.18
53429,0.0,0.2
50197,0.0,0.1
53278,0.0,0.02
50150,0.0,0.59
52576,0.0,0.5
52738,0.0,0.12
50180,0.0,0.07
53363,0.0,0.37
51804,0.0,0.29
50992,0.0,0.23
53798,0.0,0.05
52880,0.0,0.09
51565,0.0,0.24
53246,0.0,0.56
53820,0.0,0.15
52698,0.0,0.11
50257,0.0,0.02
50392,0.0,0.33
51441,0.0,0.37
53093,0.0,0.04
53005,0.0,0.35
51272,0.0,0.17
53384,0.0,0.26
53843,0.0,0.67
54156,0.0,0.39
51505,0.0,0.3
50474,0.0,0.16
53300,0.0,0.32
50118,0.0,0.41
50178,0.0,0.45
53436,0.0,0.62
53409,0.0,0.47
50686,0.0,0.1
51633,0.0,0.1
52345,0.0,0.09
53991,0.0,0.58
51789,0.0,0.15
51698,0.0,0.14
50761,0.0,0.17
51966,0.0,0.89
54217,0.0,0.06
52157,0.0,0.64
51437,0.0,0.3
51663,0.0,0.17
50064,0.0,0.51
52590,0.0,0.05
53646,0.0,0.35
53377,0.0,0.35
50935,0.0,0.26
50649,0.0,0.37
53736,0.0,0.09
52760,0.0,0.14
54159,0.0,0.49
53092,0.0,0.34
51384,0.0,0.17
51242,0.0,0.09
51034,0.0,0.73
50732,0.0,0.19
52965,0.0,0.52
53173,0.0,0.65
50684,0.0,0.06
50139,0.0,0.18
50223,0.0,0.1
52123,0.0,0.09
51881,0.0,0.21
53624,0.0,0.29
53465,0.0,0.24
51484,0.0,0.35
52930,0.0,0.72
51824,0.0,0.18
50068,0.0,0.15
53788,0.0,0.38
53277,0.0,0.3
50643,0.0,0.09
53380,0.0,0.19
50588,0.0,0.24
53109,0.0,0.09
53579,0.0,0.17
53432,0.0,0.14
51550,0.0,0.15
51855,0.0,0.34
51597,0.0,0.58
53357,0.0,0.21
51717,0.0,0.11
52756,0.0,0.08
53667,0.0,0.25
53196,0.0,0.2
52671,0.0,0.14
52771,0.0,0.26
54133,0.0,0.49
53923,0.0,0.27
52975,0.0,0.26
53897,0.0,0.14
52443,0.0,0.91
50839,0.0,0.88
51613,0.0,0.4
51208,0.0,0.18
54144,0.0,0.36
53127,0.0,0.16
51314,0.0,0.95
52526,0.0,0.31
50010,0.0,0.06
50165,0.0,0.08
51972,0.0,0.06
50555,0.0,0.15
54228,0.0,0.17
50115,0.0,0.16
50682,0.0,0.08
50310,0.0,0.21
54229,0.0,0.04
50475,0.0,0.17
52468,0.0,0.1
51222,0.0,0.21
52602,0.0,0.27
50879,0.0,0.69
53385,0.0,0.19
50218,0.0,0.08
50211,0.0,0.21
52682,0.0,0.67
51666,0.0,0.27
52102,0.0,0.33
53126,0.0,0.51
51555,0.0,0.61
53905,0.0,0.03
50648,0.0,0.1
52886,0.0,0.05
52019,0.0,0.48
54119,0.0,0.02
51594,0.0,0.35
51012,0.0,0.18
53394,0.0,0.74
51353,0.0,0.07
51915,0.0,0.22
51516,0.0,0.23
52766,0.0,0.35
53637,0.0,0.28
51933,0.0,0.09
53830,0.0,0.08
53926,0.0,0.11
52195,0.0,0.21
53001,0.0,0.79
52302,0.0,0.15
51889,0.0,0.13
52154,0.0,0.07
50565,0.0,0.06
52440,0.0,0.01
53932,0.0,0.4
54261,0.0,0.83
50230,0.0,0.02
52194,0.0,0.09
50048,0.0,0.49
51019,0.0,0.11
52215,0.0,0.15
51528,0.0,0.12
50956,0.0,0.53
50052,0.0,0.23
50598,0.0,0.75
51755,0.0,0.54
50808,0.0,0.24
52095,0.0,0.19
53480,0.0,0.46
53628,0.0,0.05
53758,0.0,0.77
53373,0.0,0.12
50399,0.0,0.12
53735,0.0,0.9
52672,0.0,0.17
50651,0.0,0.2
53234,0.0,0.46
52906,0.0,0.2
50468,0.0,0.93
51730,0.0,0.1
51013,0.0,0.38
53669,0.0,0.21
54141,0.0,0.11
50347,0.0,0.1
51595,0.0,0.83
52328,0.0,0.29
50990,0.0,0.38
54004,0.0,0.29
51483,0.0,0.11
50715,0.0,0.77
50009,0.0,0.51
52788,0.0,0.2
51668,0.0,0.24
51798,0.0,0.27
52318,0.0,0.72
54093,0.0,0.05
53566,0.0,0.13
53747,0.0,0.13
50285,0.0,0.17
52589,0.0,0.49
51652,0.0,0.32
52789,0.0,0.07
50444,0.0,0.17
52391,0.0,0.09
51875,0.0,0.44
50830,0.0,0.1
52151,0.0,0.79
52431,0.0,0.51
50099,0.0,0.9
50781,0.0,0.52
50803,0.0,0.15
52903,0.0,0.64
53946,0.0,0.3
